DATE,STATION_NUMBER,DISCHARGE
2009-08-22,05DA009,164.0
2009-08-23,05DA009,137.0
2009-08-24,05DA009,114.0
2009-08-25,05DA009,107.0
2009-08-26,05DA009,106.0
2009-08-27,05DA009,101.0
2009-08-28,05DA009,101.0
2009-08-29,05DA009,108.0
2009-08-30,05DA009,121.0
2009-08-31,05DA009,128.0
2009-09-01,05DA009,137.0
2009-09-02,05DA009,161.0
2009-09-03,05DA009,158.0
2009-09-04,05DA009,143.0
2009-09-05,05DA009,110.0
2009-09-06,05DA009,118.0
2009-09-07,05DA009,104.0
2009-09-08,05DA009,76.80000305175781
2009-09-09,05DA009,63.900001525878906
2009-09-10,05DA009,59.0
2009-09-11,05DA009,57.400001525878906
2009-09-12,05DA009,57.0
2009-09-13,05DA009,64.0999984741211
2009-09-14,05DA009,71.0
2009-09-15,05DA009,87.5999984741211
2009-09-16,05DA009,97.3000030517578
2009-09-17,05DA009,122.0
2009-09-18,05DA009,122.0
2009-09-19,05DA009,98.6999969482422
2009-09-20,05DA009,92.6999969482422
2009-09-21,05DA009,66.5
2009-09-22,05DA009,61.900001525878906
2009-09-23,05DA009,86.9000015258789
2009-09-24,05DA009,102.0
2009-09-25,05DA009,95.1999969482422
2009-09-26,05DA009,79.19999694824219
2009-09-27,05DA009,65.4000015258789
2009-09-28,05DA009,53.09999847412109
2009-09-29,05DA009,47.79999923706055
2009-09-30,05DA009,41.900001525878906
2009-10-01,05DA009,37.0
2009-10-02,05DA009,33.599998474121094
2009-10-03,05DA009,32.5
2009-10-04,05DA009,29.899999618530277
2009-10-05,05DA009,27.700000762939453
2009-10-06,05DA009,26.399999618530277
2009-10-07,05DA009,25.799999237060547
2009-10-08,05DA009,23.700000762939453
2009-10-09,05DA009,19.0
2009-10-10,05DA009,17.0
2009-10-11,05DA009,16.0
2009-10-12,05DA009,15.0
2009-10-13,05DA009,16.0
2009-10-14,05DA009,19.0
2009-10-15,05DA009,17.600000381469727
2009-10-16,05DA009,16.700000762939453
2009-10-17,05DA009,18.200000762939453
2009-10-18,05DA009,23.700000762939453
2009-10-19,05DA009,22.100000381469727
2009-10-20,05DA009,20.5
2009-10-21,05DA009,18.600000381469727
2009-10-22,05DA009,17.299999237060547
2009-10-23,05DA009,16.299999237060547
2009-10-24,05DA009,15.899999618530272
2009-10-25,05DA009,14.5
2009-10-26,05DA009,14.600000381469728
2009-10-27,05DA009,14.399999618530272
2009-10-28,05DA009,13.800000190734863
2009-10-29,05DA009,12.0
2009-10-30,05DA009,13.199999809265137
2009-10-31,05DA009,14.100000381469728
2009-11-01,05DA009,14.0
2009-11-02,05DA009,11.5
2009-11-03,05DA009,10.5
2009-11-04,05DA009,10.0
2009-11-05,05DA009,11.5
2009-11-06,05DA009,13.199999809265137
2009-11-07,05DA009,12.800000190734863
2009-11-08,05DA009,11.5
2009-11-09,05DA009,11.800000190734863
2009-11-10,05DA009,12.5
2009-11-11,05DA009,12.0
2009-11-12,05DA009,11.0
2009-11-13,05DA009,10.0
2009-11-14,05DA009,10.0
2009-11-15,05DA009,12.0
2009-11-16,05DA009,14.0
2009-11-17,05DA009,13.0
2009-11-18,05DA009,12.199999809265137
2009-11-19,05DA009,11.300000190734863
